initial_branch,trial_id,stage_id,bus_id,voltage_pu,voltage_deviation_component,voltage_severity_component,severity_valid,replay_source
45,17,2,24,1.0223511439563,0,0,1,replayed_after_load_shedding
45,17,2,25,1.05695998422969,0,0,1,replayed_after_load_shedding
45,17,2,26,1.04980683738303,0,0,1,replayed_after_load_shedding
45,17,2,27,1.03267484662026,0,0,1,replayed_after_load_shedding
45,17,2,28,1.05121560371624,0,0,1,replayed_after_load_shedding
45,17,2,29,1.05295881396044,0,0,1,replayed_after_load_shedding
45,17,2,30,1.0499,0,0,1,replayed_after_load_shedding
45,17,2,31,0.982,0,0,1,replayed_after_load_shedding
45,17,2,32,0.9841,0,0,1,replayed_after_load_shedding
45,17,2,33,0.9972,0,0,1,replayed_after_load_shedding
45,17,2,34,1.0123,0,0,1,replayed_after_load_shedding
45,17,2,35,1.0494,0,0,1,replayed_after_load_shedding
45,17,2,36,1.0636,0,0,1,replayed_after_load_shedding
45,17,2,37,1.0275,0,0,1,replayed_after_load_shedding
45,17,2,38,1.0265,0,0,1,replayed_after_load_shedding
45,17,2,39,1.03,0,0,1,replayed_after_load_shedding
45,18,1,1,0.920699749494704,0,0,1,replayed_pf_result
45,18,1,2,0.99500622941313,0,0,1,replayed_pf_result
45,18,1,3,0.969555555097715,0,0,1,replayed_pf_result
45,18,1,4,0.935514325326225,0,0,1,replayed_pf_result
45,18,1,5,0.930284918604131,0,0,1,replayed_pf_result
45,18,1,6,0.93772220558463,0,0,1,replayed_pf_result
45,18,1,7,0.908008288008099,0,0,1,replayed_pf_result
45,18,1,8,0.898256939198389,0.0017430608016108,0.101530539765105,1,replayed_pf_result
45,18,1,9,0.908469701455768,0,0,1,replayed_pf_result
45,18,1,10,0.966177143832344,0,0,1,replayed_pf_result
45,18,1,11,0.955318871246199,0,0,1,replayed_pf_result
45,18,1,12,0.942610519529452,0,0,1,replayed_pf_result
45,18,1,13,0.959969025929363,0,0,1,replayed_pf_result
45,18,1,14,0.952175399860232,0,0,1,replayed_pf_result
45,18,1,15,0.971943532719853,0,0,1,replayed_pf_result
45,18,1,16,1.00014359492136,0,0,1,replayed_pf_result
45,18,1,17,0.988549557876498,0,0,1,replayed_pf_result
45,18,1,18,0.978247339889954,0,0,1,replayed_pf_result
45,18,1,19,1.03900659805617,0,0,1,replayed_pf_result
45,18,1,20,0.985431420148345,0,0,1,replayed_pf_result
45,18,1,21,1.01340994491742,0,0,1,replayed_pf_result
45,18,1,22,1.04211521420689,0,0,1,replayed_pf_result
45,18,1,23,1.03744166399318,0,0,1,replayed_pf_result
45,18,1,24,1.01023197689381,0,0,1,replayed_pf_result
45,18,1,25,0.986757329537429,0,0,1,replayed_pf_result
45,18,1,26,0.995563574881486,0,0,1,replayed_pf_result
45,18,1,27,0.98600511594081,0,0,1,replayed_pf_result
45,18,1,28,0.986590823965384,0,0,1,replayed_pf_result
45,18,1,29,1.04073467026911,0,0,1,replayed_pf_result
45,18,1,30,1.0499,0,0,1,replayed_pf_result
45,18,1,31,0.982,0,0,1,replayed_pf_result
45,18,1,32,0.9841,0,0,1,replayed_pf_result
45,18,1,33,0.9972,0,0,1,replayed_pf_result
45,18,1,34,1.0123,0,0,1,replayed_pf_result
45,18,1,35,1.0494,0,0,1,replayed_pf_result
45,18,1,36,1.0636,0,0,1,replayed_pf_result
45,18,1,37,1.0275,0,0,1,replayed_pf_result
45,18,1,38,1.0265,0,0,1,replayed_pf_result
45,18,1,39,1,0,0,1,replayed_pf_result
45,18,2,1,1.0393836,0,0,1,replayed_after_load_shedding
45,18,2,2,1.07000652827315,0,0,1,replayed_after_load_shedding
45,18,2,3,0.889126189311085,0.0108738106889151,0.636283597789705,1,replayed_after_load_shedding
45,18,2,4,0.893396856404496,0.00660314359550451,0.385559126696596,1,replayed_after_load_shedding
45,18,2,5,0.896537236468574,0.00346276353142572,0.201874091070761,1,replayed_after_load_shedding
45,18,2,6,0.902043230993248,0,0,1,replayed_after_load_shedding
45,18,2,7,0.887015660521665,0.0129843394783353,0.760585477310546,1,replayed_after_load_shedding
45,18,2,8,0.883525581418557,0.0164744185814428,0.966713948207893,1,replayed_after_load_shedding
45,18,2,9,1.038332,0,0,1,replayed_after_load_shedding
45,18,2,10,0.940344716224389,0,0,1,replayed_after_load_shedding
45,18,2,11,0.926177286974964,0,0,1,replayed_after_load_shedding
45,18,2,12,0.917863792970364,0,0,1,replayed_after_load_shedding
45,18,2,13,0.932862072851818,0,0,1,replayed_after_load_shedding
45,18,2,14,0.92314529011322,0,0,1,replayed_after_load_shedding
45,18,2,15,0.971919436473538,0,0,1,replayed_after_load_shedding
45,18,2,16,1.01314759079373,0,0,1,replayed_after_load_shedding
45,18,2,17,1.01911846529467,0,0,1,replayed_after_load_shedding
45,18,2,18,1.01681291507617,0,0,1,replayed_after_load_shedding
45,18,2,19,1.04606007232003,0,0,1,replayed_after_load_shedding
45,18,2,20,0.992064936851704,0,0,1,replayed_after_load_shedding
45,18,2,21,1.02500848607972,0,0,1,replayed_after_load_shedding
45,18,2,22,1.04851297605322,0,0,1,replayed_after_load_shedding
45,18,2,23,1.04441110133736,0,0,1,replayed_after_load_shedding
45,18,2,24,1.02155799589063,0,0,1,replayed_after_load_shedding
45,18,2,25,1.05628060557318,0,0,1,replayed_after_load_shedding
45,18,2,26,1.04825764971584,0,0,1,replayed_after_load_shedding
45,18,2,27,1.03084272130511,0,0,1,replayed_after_load_shedding
45,18,2,28,1.04818017891508,0,0,1,replayed_after_load_shedding
45,18,2,29,1.05249377438061,0,0,1,replayed_after_load_shedding
45,18,2,30,1.0499,0,0,1,replayed_after_load_shedding
45,18,2,31,0.982,0,0,1,replayed_after_load_shedding
45,18,2,32,0.9841,0,0,1,replayed_after_load_shedding
45,18,2,33,0.9972,0,0,1,replayed_after_load_shedding
45,18,2,34,1.0123,0,0,1,replayed_after_load_shedding
45,18,2,35,1.0494,0,0,1,replayed_after_load_shedding
45,18,2,36,1.0636,0,0,1,replayed_after_load_shedding
45,18,2,37,1.0275,0,0,1,replayed_after_load_shedding
45,18,2,38,1.0265,0,0,1,replayed_after_load_shedding
45,18,2,39,1.03,0,0,1,replayed_after_load_shedding
45,19,1,1,0.920699749494704,0,0,1,replayed_pf_result
45,19,1,2,0.99500622941313,0,0,1,replayed_pf_result
45,19,1,3,0.969555555097715,0,0,1,replayed_pf_result
45,19,1,4,0.935514325326225,0,0,1,replayed_pf_result
45,19,1,5,0.930284918604131,0,0,1,replayed_pf_result
45,19,1,6,0.93772220558463,0,0,1,replayed_pf_result
45,19,1,7,0.908008288008099,0,0,1,replayed_pf_result
45,19,1,8,0.898256939198389,0.0017430608016108,0.101530539765105,1,replayed_pf_result
45,19,1,9,0.908469701455768,0,0,1,replayed_pf_result
45,19,1,10,0.966177143832344,0,0,1,replayed_pf_result
45,19,1,11,0.955318871246199,0,0,1,replayed_pf_result
45,19,1,12,0.942610519529452,0,0,1,replayed_pf_result
45,19,1,13,0.959969025929363,0,0,1,replayed_pf_result
45,19,1,14,0.952175399860232,0,0,1,replayed_pf_result
45,19,1,15,0.971943532719853,0,0,1,replayed_pf_result
45,19,1,16,1.00014359492136,0,0,1,replayed_pf_result
45,19,1,17,0.988549557876498,0,0,1,replayed_pf_result
45,19,1,18,0.978247339889954,0,0,1,replayed_pf_result
45,19,1,19,1.03900659805617,0,0,1,replayed_pf_result
45,19,1,20,0.985431420148345,0,0,1,replayed_pf_result
45,19,1,21,1.01340994491742,0,0,1,replayed_pf_result
45,19,1,22,1.04211521420689,0,0,1,replayed_pf_result
45,19,1,23,1.03744166399318,0,0,1,replayed_pf_result
45,19,1,24,1.01023197689381,0,0,1,replayed_pf_result
45,19,1,25,0.986757329537429,0,0,1,replayed_pf_result
45,19,1,26,0.995563574881486,0,0,1,replayed_pf_result
45,19,1,27,0.98600511594081,0,0,1,replayed_pf_result
45,19,1,28,0.986590823965384,0,0,1,replayed_pf_result
45,19,1,29,1.04073467026911,0,0,1,replayed_pf_result
45,19,1,30,1.0499,0,0,1,replayed_pf_result
45,19,1,31,0.982,0,0,1,replayed_pf_result
45,19,1,32,0.9841,0,0,1,replayed_pf_result
45,19,1,33,0.9972,0,0,1,replayed_pf_result
45,19,1,34,1.0123,0,0,1,replayed_pf_result
45,19,1,35,1.0494,0,0,1,replayed_pf_result
45,19,1,36,1.0636,0,0,1,replayed_pf_result
45,19,1,37,1.0275,0,0,1,replayed_pf_result
45,19,1,38,1.0265,0,0,1,replayed_pf_result
45,19,1,39,1,0,0,1,replayed_pf_result
45,19,2,1,1.0393836,0,0,1,replayed_after_load_shedding
45,19,2,2,1.0484941,0,0,1,replayed_after_load_shedding
45,19,2,3,1.0307077,0,0,1,replayed_after_load_shedding
45,19,2,4,1.00446,0,0,1,replayed_after_load_shedding
45,19,2,5,1.0060063,0,0,1,replayed_after_load_shedding
45,19,2,6,1.0082256,0,0,1,replayed_after_load_shedding
45,19,2,7,0.99839728,0,0,1,replayed_after_load_shedding
45,19,2,8,0.99787232,0,0,1,replayed_after_load_shedding
45,19,2,9,1.038332,0,0,1,replayed_after_load_shedding
45,19,2,10,1.0178431,0,0,1,replayed_after_load_shedding
45,19,2,11,1.0133858,0,0,1,replayed_after_load_shedding
45,19,2,12,1.000815,0,0,1,replayed_after_load_shedding
45,19,2,13,1.014923,0,0,1,replayed_after_load_shedding
45,19,2,14,1.012319,0,0,1,replayed_after_load_shedding
45,19,2,15,1.02053692867005,0,0,1,replayed_after_load_shedding
45,19,2,16,1.03174632085541,0,0,1,replayed_after_load_shedding
45,19,2,17,1.0173636763651,0,0,1,replayed_after_load_shedding
45,19,2,18,1.01541614959384,0,0,1,replayed_after_load_shedding
45,19,2,19,1.05379960711762,0,0,1,replayed_after_load_shedding
45,19,2,20,0.997571312999628,0,0,1,replayed_after_load_shedding
45,19,2,21,1.03918298771736,0,0,1,replayed_after_load_shedding
45,19,2,22,1.05616592856903,0,0,1,replayed_after_load_shedding
45,19,2,23,1.05250064550909,0,0,1,replayed_after_load_shedding
45,19,2,24,1.03821682025496,0,0,1,replayed_after_load_shedding
45,19,2,25,1.02340053556386,0,0,1,replayed_after_load_shedding
45,19,2,26,0.987302801653935,0,0,1,replayed_after_load_shedding
45,19,2,27,0.992432255900352,0,0,1,replayed_after_load_shedding
45,19,2,28,0.987523796111592,0,0,1,replayed_after_load_shedding
45,19,2,29,1.00439092741581,0,0,1,replayed_after_load_shedding
45,19,2,30,1.0499,0,0,1,replayed_after_load_shedding
45,19,2,31,0.982,0,0,1,replayed_after_load_shedding
45,19,2,32,0.9841,0,0,1,replayed_after_load_shedding
45,19,2,33,0.9972,0,0,1,replayed_after_load_shedding
45,19,2,34,1.0123,0,0,1,replayed_after_load_shedding
45,19,2,35,1.0494,0,0,1,replayed_after_load_shedding
45,19,2,36,1.0636,0,0,1,replayed_after_load_shedding
45,19,2,37,1.0275,0,0,1,replayed_after_load_shedding
45,19,2,38,1.0265,0,0,1,replayed_after_load_shedding
45,19,2,39,1.03,0,0,1,replayed_after_load_shedding
45,20,1,1,0.920699749494704,0,0,1,replayed_pf_result
45,20,1,2,0.99500622941313,0,0,1,replayed_pf_result
45,20,1,3,0.969555555097715,0,0,1,replayed_pf_result
45,20,1,4,0.935514325326225,0,0,1,replayed_pf_result
45,20,1,5,0.930284918604131,0,0,1,replayed_pf_result
45,20,1,6,0.93772220558463,0,0,1,replayed_pf_result
45,20,1,7,0.908008288008099,0,0,1,replayed_pf_result
45,20,1,8,0.898256939198389,0.0017430608016108,0.101530539765105,1,replayed_pf_result
45,20,1,9,0.908469701455768,0,0,1,replayed_pf_result
45,20,1,10,0.966177143832344,0,0,1,replayed_pf_result
