parameter_set_id,metric_name,candidate_branch,tail_occurrence_count_11_28,tail_occurrence_count_12_00,selected_count_11_28,selected_count_12_00,mean_P_L_11_28,mean_P_L_12_00,delta_P_L,mean_P1_11_28,mean_P1_12_00,delta_P1,mean_P2_11_28,mean_P2_12_00,delta_P2,mean_line_loading_11_28,mean_line_loading_12_00,delta_line_loading,candidate_tail_driver,note
benchmark_calibrated_seed,SLFOR,10,157,178,6,5,0.039832199515172,0.0275255313335507,-0.0123066681816213,0.0386988046107134,0.0264265313335507,-0.0122722732771627,0.00200737866949655,0.001099,-0.00090837866949655,0.563579982604376,0.545927511217301,-0.0176524713870749,no_clear_driver,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,11,220,215,0,0,0.001662870565,0.001662870565,0,0.000563870564999999,0.000563870564999999,0,0.001099,0.001099,0,0.379193064432982,0.438183097491015,0.0589900330580335,line_loading_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,12,176,188,18,10,0.103494959849739,0.0544805447809256,-0.049014415068813,0.102303914395193,0.0533336724405001,-0.0489702419546931,0.00276332156261961,0.00176028543815801,-0.00100303612446159,0.647255482116419,0.628586971436216,-0.0186685106802034,no_clear_driver,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,13,139,153,41,36,0.31045755154095,0.244635533433045,-0.0658220181079049,0.309080134274763,0.243318886374221,-0.0657612479005414,0.0120753352198878,0.0103689582112964,-0.0017063770085914,0.808491963449763,0.781631893821042,-0.0268600696287212,no_clear_driver,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,14,171,172,26,37,0.162827851934651,0.201423570446383,0.0385957185117319,0.161613062460967,0.200167593702197,0.0385545312412301,0.00269893653735497,0.00420711374547733,0.00150817720812236,0.703216606136863,0.726675037333368,0.0234584311965056,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,15,215,215,5,0,0.0243516760224651,0.001121954023,-0.0232297219994651,0.023231745789907,2.2954023e-05,-0.023208791766907,0.00120621829076194,0.001099,-0.000107218290761936,0.375504949215506,0.381201492848983,0.00569654363347616,line_loading_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,16,218,214,5,3,0.0231996610973813,0.0291141645988708,0.00591450350148951,0.0220841473359134,0.0280025477764409,0.00591840044052748,0.00124150952427466,0.00126883346138295,2.73239371082906e-05,0.467956500860263,0.513831434792215,0.045874933931952,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,17,218,214,9,10,0.0659728012601645,0.0698393417526358,0.0038665404924713,0.0648572874986966,0.0687190230970499,0.00386173559835332,0.00136581307125345,0.00139838993951965,3.25768682661915e-05,0.453934246590084,0.500779458494821,0.0468452119047365,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,18,138,153,33,28,0.276319966828261,0.212551235447991,-0.0637687313802705,0.274973140741305,0.211340470742108,-0.0636326699991963,0.00796664142512664,0.00566044114227214,-0.0023062002828545,0.685855989253674,0.651528772042122,-0.0343272172115524,no_clear_driver,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,19,127,145,32,32,0.301736862020855,0.277399889514607,-0.0243369725062481,0.300453610052351,0.276170544687021,-0.0242830653653303,0.0106207061012119,0.00792263419187871,-0.00269807190933322,0.959939238924147,0.855076846361606,-0.104862392562541,no_clear_driver,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,20,137,149,17,27,0.161133237476002,0.162384121170675,0.00125088369467322,0.159948836016148,0.161218678217655,0.00126984220150705,0.00233170856633211,0.00205813484085965,-0.000273573725472458,0.863652258758257,0.852417476145781,-0.0112347826124759,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,21,154,154,0,0,0.0209759552628376,0.0144923523175584,-0.00648360294527923,0.0198594227953052,0.0133816640058701,-0.00647775878943505,0.00125670469437852,0.00124227514865851,-1.44295457200029e-05,0.138796203976419,0.126784967742479,-0.0120112362339399,no_clear_driver,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,22,154,154,0,0,0.00763679001672132,0.00820046054882506,0.000563670532103744,0.00653779001672131,0.00710146054882507,0.000563670532103763,0.001099,0.001099,0,0.14607586841559,0.121150412254592,-0.024925456160998,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,23,140,136,37,40,0.303992929181593,0.329883084300241,0.0258901551186473,0.302726786324451,0.328645113712005,0.0259183273875548,0.00971093498283455,0.00838475527070344,-0.00132617971213112,0.914980618027178,0.917456947088503,0.00247632906132478,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,24,219,225,0,0,0.001475246377,0.001475246377,0,0.000376246377000001,0.000376246377000001,5.42101086242752e-20,0.001099,0.001099,0,0.316274297852852,0.319704006730619,0.00342970887776628,P1_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,25,219,225,12,12,0.0836291276624109,0.11694065257392,0.033311524911509,0.0824561550596713,0.11573765257392,0.0332814975142486,0.00287911979749093,0.0035534867883663,0.00067436699087537,0.546344190601847,0.58035894659734,0.0340147559954926,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,26,216,221,11,10,0.111296628349677,0.121066609474383,0.00976998112470567,0.110144075156318,0.119897854108793,0.00975377895247415,0.00363821796339333,0.0045598870821494,0.000921669118756065,0.549984120954715,0.559185935242901,0.00920181428818545,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,27,198,211,37,28,0.281439650585723,0.283964964897962,0.00252531431223818,0.280140650585723,0.282644163950094,0.00250351336437088,0.0057307120676419,0.00781933649500351,0.00208862442736161,0.925773796155862,0.94848148502289,0.0227076888670281,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,28,219,225,0,0,0.0289252721586713,0.0636955221946801,0.0347702500360088,0.0278016146244247,0.0625405221946801,0.0347389075702554,0.00244012328767123,0.0040753136492054,0.00163519036153417,0.549641771753114,0.597699243498864,0.0480574717457505,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,29,206,204,5,7,0.025928436507767,0.0355455774399448,0.00961714093217786,0.0248075918475728,0.0344465774399449,0.00963898559237203,0.00113461873308518,0.001099,-3.5618733085174e-05,0.236782837496939,0.237725128818255,0.000942291321316208,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,30,222,224,12,12,0.112338661644529,0.115449848013363,0.00311118636883395,0.11115047245534,0.114270490870506,0.00312001841516604,0.00367373793910747,0.00306553916225109,-0.000608198776856386,0.466098054187667,0.488822562545315,0.0227245083576478,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,31,222,224,13,13,0.114103278408351,0.104185924790098,-0.00991735361825306,0.112902927057,0.102994514075813,-0.0099084129811874,0.00424041917442804,0.00329190651671511,-0.000948512657712926,0.40165965188727,0.425509715416942,0.0238500635296717,line_loading_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,32,198,211,0,0,0.001612970515,0.001612970515,2.16840434497101e-19,0.000513970515,0.000513970515,0,0.001099,0.001099,0,0.15434156713101,0.15809722122984,0.0037556540988305,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,33,198,211,1,1,0.0329648925618994,0.0574217644604677,0.0244568718985682,0.0318658925618994,0.0563227644604677,0.0244568718985682,0.001099,0.001099,0,0.748758102585668,0.754904932820649,0.00614683023498053,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,34,198,211,0,0,0.001123950025,0.001123950025,2.16840434497101e-19,2.4950025e-05,2.4950025e-05,3.3881317890172e-21,0.001099,0.001099,0,0.634815959693047,0.644571282676393,0.00975532298334647,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,35,201,197,0,0,0.0314146002001493,0.0725634059394011,0.0411488057392518,0.0302887345285075,0.0714004465485382,0.0411117120200307,0.00250580913315495,0.00431187757838773,0.00180606844523278,0.669387507578822,0.718958614945299,0.0495711073664764,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,36,206,204,5,7,0.0259109085096214,0.0408296469121177,0.0149187384024963,0.0247900638494272,0.0396953527944706,0.0149052889450434,0.00127869413727071,0.00139661262361985,0.000117918486349136,0.219047036199994,0.208732166396652,-0.0103148698033426,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,37,206,204,0,0,0.0458220223286855,0.0784380259459754,0.0326160036172899,0.0446968087364525,0.0772772612400931,0.0325804525036406,0.00252475728155339,0.00445838235294117,0.00193362507138778,0.782453177816339,0.818618904311428,0.0361657264950893,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,38,206,204,5,7,0.0547945293374514,0.0993698300655294,0.044575300728078,0.0536474710850242,0.0981825947714118,0.0445351236863876,0.00291642784199611,0.00416351124528933,0.00124708340329323,0.592524083234325,0.654808122987186,0.062284039752861,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,39,186,203,0,1,0.001543110445,0.001543110445,-4.33680868994202e-19,0.000444110445,0.000444110445,0,0.001099,0.001099,2.16840434497101e-19,0.640856904464127,0.644652688846807,0.00379578438268047,P2_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,40,180,167,26,36,0.212363882831,0.270335878258221,0.0579719954272206,0.211074882831,0.268999752509718,0.0579248696787177,0.00794210631336917,0.0099075404358187,0.00196543412244953,0.473703571084231,0.554285131029223,0.0805815599449926,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,41,180,168,0,0,0.001555086457,0.001555086457,-2.16840434497101e-19,0.000456086457,0.000456086457,-5.42101086242752e-20,0.001099,0.001099,-2.16840434497101e-19,0.628761853923933,0.632670836889217,0.00390898296528375,line_loading_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,42,162,153,26,35,0.242032084791167,0.301843039362882,0.0598109545717157,0.2407164181245,0.300473451127588,0.0597570330030883,0.0116090207076107,0.0137882574743491,0.00217923676673835,0.712737772657439,0.746087182543884,0.0333494098864446,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,43,180,169,0,0,0.001575046477,0.001575046477,-2.16840434497101e-19,0.000476046477,0.000476046477,0,0.001099,0.001099,0,0.201553843559774,0.184426774980038,-0.0171270685797352,no_clear_driver,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,44,180,169,0,0,0.001123950025,0.001123950025,2.16840434497101e-19,2.4950025e-05,2.4950025e-05,0,0.001099,0.001099,0,0.275224468463789,0.256867556872432,-0.0183569115913577,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,45,180,169,0,0,0.001550096452,0.001550096452,4.33680868994202e-19,0.000451096452,0.000451096452,-5.42101086242752e-20,0.001099,0.001099,0,0.499551480105609,0.480168321497771,-0.0193831586078383,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLFOR,46,180,169,0,0,0.001512172414,0.00444530552389399,0.00293313310989399,0.000413172414,0.00334630552389398,0.00293313310989398,0.001099,0.001099,0,0.603462789239306,0.585589348972997,-0.0178734402663097,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,1,147,256,36,37,0.246057889881755,0.14584535645282,-0.100212533428935,0.24473848171849,0.14461627832782,-0.100122203390669,0.00848780629627012,0.00793058452575597,-0.000557221770514149,0.647480766962783,0.606866119641343,-0.0406146473214397,selected_more_often_at_12mps,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,2,163,265,0,28,0.001679836582,0.107162721773336,0.105482885191336,0.000580836582,0.105968627433713,0.105387790851713,0.001099,0.00508119798714961,0.00398219798714961,0.283424057956896,0.338615141944328,0.0551910839874318,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,3,144,199,23,73,0.299646532515125,0.367747059956821,0.0681005274416963,0.298278782515125,0.366339727596121,0.0680609450809955,0.00932332218637546,0.016770551202704,0.00744722901632853,0.794698789024201,1.12277845669502,0.328079667670816,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,4,167,244,0,12,0.0109898493197229,0.0554690810664527,0.0444792317467297,0.00989084931972294,0.0543258187713707,0.0444349694516478,0.001099,0.0029913765289277,0.0018923765289277,0.539902051647635,0.510096142051262,-0.0298059095963731,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,5,167,256,0,0,0.001575046477,0.001575046477,2.38524477946811e-18,0.000476046477,0.000476046477,-1.0842021724855e-19,0.001099,0.001099,6.50521303491303e-19,0.459396286315529,0.519601700110432,0.0602054137949027,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,6,176,246,7,35,0.0448492363850232,0.143032418434973,0.0981831820499499,0.0437502363850233,0.141830979410583,0.0980807430255597,0.001099,0.00286479533624135,0.00176579533624135,0.414510246576786,0.512326621886567,0.0978163753097813,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,7,183,253,0,12,0.001532132434,0.0488902921604505,0.0473581597264505,0.000433132434,0.047748604413415,0.047315471979415,0.001099,0.00115966352648098,6.0663526480975e-05,0.225667282188504,0.373653240581351,0.147985958392847,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,8,167,141,16,66,0.216457569439844,0.37678560722889,0.160328037789046,0.215164557463797,0.37562916042038,0.160464602956583,0.00439778195846533,0.00133816374224174,-0.0030596182162236,0.568828678168871,0.697683263835935,0.128854585667063,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,9,183,253,23,16,0.236283757411147,0.0648464947114307,-0.171437262699717,0.234973282001311,0.0636905777153833,-0.171282704285928,0.00923528781999316,0.00286694586749888,-0.00636834195249428,0.707821689700772,0.410468745604806,-0.297352944095966,no_clear_driver,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,10,162,244,0,0,0.001679836582,0.001679836582,-1.95156391047391e-18,0.000580836582,0.000580836582,-1.0842021724855e-19,0.001099,0.001099,6.50521303491303e-19,0.477645180926816,0.461835415092,-0.0158097658348162,P2_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,11,123,265,0,0,0.001662870565,0.001662870565,8.67361737988404e-19,0.000563870565,0.000563870564999999,-1.0842021724855e-19,0.001099,0.001099,1.30104260698261e-18,0.36222606180306,0.33581045915403,-0.0264156026490292,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,12,129,251,27,7,0.194446180457109,0.0292119510763826,-0.165234229380726,0.193298343247806,0.0280878514747889,-0.165210491773018,0.00156708581888536,0.00144571379944858,-0.000121372019436777,0.662311024691661,0.493789677904118,-0.168521346787543,no_clear_driver,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,13,149,147,36,66,0.24282415842098,0.449861222562327,0.207037064141347,0.24150770875655,0.448358140929673,0.206850432173123,0.00571836544261287,0.012704649788338,0.00698628434572516,0.632411776841244,0.771437737041663,0.139025960200419,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,14,169,172,16,54,0.0960101342939704,0.271532918573506,0.175522784279535,0.0948259271933787,0.27038682555025,0.175560898356871,0.00251920173753491,0.00222477224232388,-0.000294429495211029,0.594567557170456,0.738687868487224,0.144120311316768,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,15,163,265,0,0,0.001121954023,0.001121954023,-2.16840434497101e-19,2.2954023e-05,2.2954023e-05,3.04931861011548e-20,0.001099,0.001099,6.50521303491303e-19,0.353029730605255,0.303650929854359,-0.0493788007508959,P1_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,16,163,265,0,0,0.001121954023,0.001121954023,-2.16840434497101e-19,2.2954023e-05,2.2954023e-05,3.04931861011548e-20,0.001099,0.001099,6.50521303491303e-19,0.38132902034651,0.441192324893623,0.0598633045471131,P1_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,17,163,265,0,0,0.001782630685,0.001782630685,-1.95156391047391e-18,0.000683630685,0.000683630684999999,-2.16840434497101e-19,0.001099,0.001099,6.50521303491303e-19,0.366003395995201,0.429631968286361,0.0636285722911599,P2_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,18,169,147,0,57,0.001321554223,0.399163845747381,0.397842291524381,0.000222554223,0.3977893355433,0.3975667813203,0.001099,0.0042160373489666,0.0031170373489666,0.476175567781839,0.679075439376016,0.202899871594176,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,19,169,102,16,37,0.224579184894358,0.346903153609025,0.122323968714667,0.223309723149544,0.345724741844319,0.122415018694775,0.00581866884540532,0.00541820588235294,-0.000400462963052382,0.801486807991167,0.818830000491595,0.017343192500428,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,20,169,147,16,9,0.096169153056858,0.0627743091722041,-0.0333948438846539,0.0949849459562663,0.0616202071313878,-0.0333647388248785,0.00138919338536076,0.00145566946671567,6.64760813549093e-05,0.794241030536605,0.792059967439342,-0.00218106309726351,P2_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,21,169,215,0,0,0.001525146427,0.001525146427,-1.30104260698261e-18,0.000426146427,0.000426146427,-5.42101086242752e-20,0.001099,0.001099,2.16840434497101e-19,0.104296569943744,0.0971467409214961,-0.00714982902224796,P2_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,22,169,215,0,0,0.001512172414,0.001512172414,8.67361737988404e-19,0.000413172414,0.000413172414,1.62630325872826e-19,0.001099,0.001099,2.16840434497101e-19,0.0945817561051843,0.117758178092377,0.0231764219871932,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,23,169,175,23,44,0.231935459459677,0.240923575890525,0.00898811643084849,0.230644743483346,0.239674076486936,0.00902933300359027,0.00615660569389231,0.00372069368930377,-0.00243591200458854,0.799118266475031,0.544240592261842,-0.254877674213189,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,24,183,253,0,0,0.00447183841262337,0.00170762516666143,-0.00276421324596194,0.00337283841262338,0.000608625166661434,-0.00276421324596194,0.001099,0.001099,4.33680868994202e-19,0.354218102214715,0.347198555124276,-0.00701954709043873,P2_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,25,183,253,7,19,0.0397575264828851,0.0820819208458592,0.0423243943629741,0.038624100253377,0.0809153319130529,0.042291231659676,0.00297144262295082,0.00315763693773188,0.000186194314781063,0.4954067920355,0.623559239119344,0.128152447083844,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,26,183,253,0,0,0.0231337921982981,0.0106023612315599,-0.0125314309667382,0.0220347921982981,0.00950336123155993,-0.0125314309667382,0.001099,0.001099,4.33680868994202e-19,0.436707488284408,0.410995583874876,-0.0257119044095319,P2_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,27,136,219,70,73,0.470934413779821,0.317731035927366,-0.153203377852456,0.469478060838645,0.316484090721886,-0.152993970116759,0.00365279561654004,0.00245109197157609,-0.00120170364496396,0.928293152219875,0.885942788376937,-0.0423503638429383,selected_more_often_at_12mps,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,28,183,184,0,15,0.001571054473,0.0829647185105271,0.0813936640375271,0.000472054473,0.0817923489453098,0.0813202944723098,0.001099,0.00204229209444855,0.000943292094448549,0.564690002826524,0.621984445389756,0.0572944425632316,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,29,183,253,0,0,0.0016978006,0.0016978006,-1.30104260698261e-18,0.0005988006,0.0005988006,-3.25260651745651e-19,0.001099,0.001099,4.33680868994202e-19,0.164625188645263,0.314743632090643,0.15011844344538,P2_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,30,183,253,0,12,0.00174770065,0.0759889436901658,0.0742412430401658,0.00064870065,0.0748472559431302,0.0741985552931302,0.001099,0.00177895859135,0.000679958591350004,0.288782160759943,0.362797149080814,0.0740149883208711,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,31,183,253,0,12,0.001679836582,0.116111792072601,0.114431955490601,0.000580836582000001,0.114909630017265,0.114328793435265,0.001099,0.0045250959711972,0.0034260959711972,0.26165830561024,0.347027187138398,0.0853688815281577,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,32,109,219,0,0,0.001612970515,0.001612970515,1.95156391047391e-18,0.000513970515,0.000513970515,0,0.001099,0.001099,1.73472347597681e-18,0.139442629287857,0.150778757406245,0.0113361281183874,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,33,136,219,0,0,0.001123950025,0.001123950025,2.16840434497101e-19,2.4950025e-05,2.4950025e-05,1.01643953670516e-20,0.001099,0.001099,1.0842021724855e-18,0.72571364711037,0.73177131632229,0.00605766921192019,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,34,109,219,0,0,0.001123950025,0.001123950025,4.33680868994202e-19,2.4950025e-05,2.4950025e-05,2.03287907341032e-20,0.001099,0.001099,1.73472347597681e-18,0.627781309800371,0.636890548832854,0.00910923903248317,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,35,183,197,0,15,0.001611972514,0.0776313654697868,0.0760193929557868,0.000512972514,0.076463837551005,0.075950865037005,0.001099,0.00133788252969082,0.000238882529690817,0.667292517152618,0.686441061063046,0.0191485439104281,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,36,183,197,0,0,0.001679836582,0.001679836582,-4.33680868994202e-19,0.000580836582000001,0.000580836582000001,1.0842021724855e-19,0.001099,0.001099,0,0.144413854679921,0.204964709035105,0.0605508543551839,P1_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,37,183,197,0,0,0.001599996502,0.0642189538397061,0.0626189573377061,0.000500996502,0.0631199538397061,0.0626189573377061,0.001099,0.001099,0,0.723990848586509,0.747118944846053,0.0231280962595442,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,38,183,182,0,13,0.001475246377,0.0727984430643571,0.0713231966873571,0.000376246377000001,0.0716351573500714,0.0712589109730714,0.001099,0.00182894026273454,0.000729940262734535,0.587637517224419,0.632609429290618,0.0449719120661993,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,39,183,197,0,0,0.001543110445,0.001543110445,-2.16840434497101e-19,0.000444110445,0.000444110445,0,0.001099,0.001099,0,0.631508636526148,0.640603551133816,0.00909491460766776,line_loading_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,40,167,244,0,12,0.00158802049,0.120251739366189,0.118663718876189,0.00048902049,0.119045772153074,0.118556751663074,0.001099,0.00691694672131148,0.00581794672131148,0.23867604921836,0.486522508017948,0.247846458799588,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,41,167,244,0,0,0.001555086457,0.001555086457,1.51788304147971e-18,0.000456086457,0.000456086457000001,4.87890977618477e-19,0.001099,0.001099,6.50521303491303e-19,0.616588480490393,0.642655835761135,0.026067355270742,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,42,135,226,7,19,0.0534644571050666,0.160721906967124,0.107257449862057,0.0523187904383999,0.159479544135265,0.107160753696866,0.00196288077801148,0.00791289466451025,0.00595001388649877,0.458071720838172,0.67552163431597,0.217449913477797,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,43,167,244,0,0,0.001575046477,0.001575046477,2.16840434497101e-18,0.000476046477,0.000476046477,-1.0842021724855e-19,0.001099,0.001099,6.50521303491303e-19,0.19340944460948,0.185760729194532,-0.00764871541494777,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,44,167,244,0,0,0.001123950025,0.001123950025,0,2.4950025e-05,2.4950025e-05,1.01643953670516e-20,0.001099,0.001099,6.50521303491303e-19,0.271017370813643,0.258288740320229,-0.0127286304934136,P1_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,45,167,244,0,0,0.001550096452,0.001550096452,-2.16840434497101e-18,0.000451096452,0.000451096452000001,4.33680868994202e-19,0.001099,0.001099,6.50521303491303e-19,0.497625408608472,0.480174040383501,-0.0174513682249712,P1_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SLLR,46,167,244,0,0,0.001512172414,0.001512172414,2.16840434497101e-18,0.000413172414,0.000413172414000001,1.62630325872826e-19,0.001099,0.001099,6.50521303491303e-19,0.597234090656189,0.584831941710485,-0.0124021489457046,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SNVOR,1,230,214,22,27,0.0970413647091476,0.12751053864442,0.0304691739352727,0.0958562777526259,0.126297987242551,0.0304417094899253,0.00335867348881671,0.005007099997078,0.00164842650826129,0.496125196022319,0.519751420733686,0.0236262247113663,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SNVOR,2,234,214,0,0,0.001679836582,0.001679836582,4.33680868994202e-19,0.000580836582,0.000580836582000001,3.25260651745651e-19,0.001099,0.001099,-2.16840434497101e-19,0.254022912004654,0.269401257303307,0.0153783452986525,P_L_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SNVOR,3,203,209,35,32,0.311362927157242,0.283356156252153,-0.0280067709050885,0.309984616812414,0.282003089266507,-0.0279815275459068,0.0145163126776646,0.0141788954978973,-0.000337417179767284,0.841925684684568,0.803807433863694,-0.0381182508208738,no_clear_driver,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SNVOR,4,238,241,12,0,0.0585140687086081,0.014710612254479,-0.0438034564541291,0.0573696905573476,0.0136041433748109,-0.0437655471825367,0.00268703583704678,0.00150523236514523,-0.00118180347190155,0.574161955046683,0.569346112491026,-0.00481584255565681,no_clear_driver,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SNVOR,5,250,240,0,1,0.001575046477,0.001575046477,-2.16840434497101e-19,0.000476046477,0.000476046477,-5.42101086242752e-20,0.001099,0.001099,0,0.463212290857619,0.491307509110245,0.0280952182526266,line_loading_increase,11.28 vs 12.00 tail candidate delta.
benchmark_calibrated_seed,SNVOR,6,240,241,0,0,0.00606847472423531,0.0119210209897508,0.00585254626551552,0.0049694747242353,0.0108220209897508,0.00585254626551555,0.001099,0.001099,-2.16840434497101e-19,0.503403062122714,0.43437945059917,-0.0690236115235437,P_L_increase,11.28 vs 12.00 tail candidate delta.
