parameter_set_id,target_group,scenario_id,metric_name,paper_value,sim_value_used_in_pilot,sim_source_file_used_in_pilot,raw_markov_var_value,weighted_markov_var_value,paper_severity_markov_var_value,chain_summary_value_if_available,ratio_paper_to_sim_used,ratio_paper_to_raw,ratio_paper_to_weighted,ratio_paper_to_paper_severity,possible_scale_issue,note
medium_hidden_failure,penetration_scan,penetration_40pct,SNVOR,4.6697,0.00325397330047251,C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\penetration_40pct\tables\markov_var_metrics_paper_severity.csv,0.212404606639498,0.244456059502701,0.00325397330047251,1.36225834154099,1435.07631095864,21.9849280760921,19.1024105088645,1435.07631095864,large_nonconstant_scale_gap,pilot_source_note=paper_severity_valid; raw and weighted differ
medium_hidden_failure,penetration_scan,penetration_40pct,CRI,5.6183,0.0116611900734473,C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\penetration_40pct\tables\markov_var_metrics_paper_severity.csv,0.722018719257434,0.727766121597896,0.0116611900734473,1.34266959356588,481.79473661037,7.78137719999585,7.71992517000429,481.79473661037,large_nonconstant_scale_gap,pilot_source_note=paper_severity_valid; raw and weighted differ
medium_hidden_failure,penetration_scan,penetration_60pct,SLLR,7.8006,0.0235242429655936,C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\penetration_60pct\tables\markov_var_metrics_paper_severity.csv,0.746435732296382,0.746435732296382,0.0235242429655936,1,331.598343522004,10.4504643366975,10.4504643366975,331.598343522004,large_nonconstant_scale_gap,pilot_source_note=paper_severity_valid
medium_hidden_failure,penetration_scan,penetration_60pct,SLFOR,5.8361,0.0678919358050853,C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\penetration_60pct\tables\markov_var_metrics_paper_severity.csv,1.70654739230257,1.70654739230257,0.0678919358050853,3.03642119102086,85.9616084118618,3.41982884643221,3.41982884643221,85.9616084118618,no_simple_scale_hint,pilot_source_note=paper_severity_valid
medium_hidden_failure,penetration_scan,penetration_60pct,SNVOR,6.2773,0.0240511468439327,C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\penetration_60pct\tables\markov_var_metrics_paper_severity.csv,0.220259028874978,0.220259028874978,0.0240511468439327,1.9905595359581,260.997949109589,28.4996262448931,28.4996262448931,260.997949109589,near_100_scale_gap,pilot_source_note=paper_severity_valid
medium_hidden_failure,penetration_scan,penetration_60pct,CRI,7.103,0.0325031623091598,C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\penetration_60pct\tables\markov_var_metrics_paper_severity.csv,0.833222723613339,0.833222723613339,0.0325031623091598,1.59446676493867,218.53258253577,8.52473150179733,8.52473150179733,218.53258253577,near_100_scale_gap,pilot_source_note=paper_severity_valid
medium_hidden_failure,penetration_scan,penetration_80pct,SLLR,14.0526,0.0163240487082975,C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\penetration_80pct\tables\markov_var_metrics_paper_severity.csv,0.761275168965644,0.744284987920176,0.0163240487082975,1,860.85261390191,18.4592911641837,18.8806710172517,860.85261390191,large_nonconstant_scale_gap,pilot_source_note=paper_severity_valid; raw and weighted differ
medium_hidden_failure,penetration_scan,penetration_80pct,SLFOR,12.5517,0.0467689965331928,C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\penetration_80pct\tables\markov_var_metrics_paper_severity.csv,1.76354278644758,1.76354278644758,0.0467689965331928,5.18420385237066,268.376508593505,7.1173209385431,7.1173209385431,268.376508593505,near_100_scale_gap,pilot_source_note=paper_severity_valid
medium_hidden_failure,penetration_scan,penetration_80pct,SNVOR,11.8034,0.00958000265059678,C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\penetration_80pct\tables\markov_var_metrics_paper_severity.csv,0.243841657590546,0.227589916849164,0.00958000265059678,2.29517072261506,1232.087341778,48.4060029636939,51.8625788146087,1232.087341778,large_nonconstant_scale_gap,pilot_source_note=paper_severity_valid; raw and weighted differ
medium_hidden_failure,penetration_scan,penetration_80pct,CRI,13.3026,0.0210642290617364,C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\penetration_80pct\tables\markov_var_metrics_paper_severity.csv,0.858241990187012,0.844797533411454,0.0210642290617364,1.95972158029809,631.52560490165,15.4998242361707,15.7464948391617,631.52560490165,large_nonconstant_scale_gap,pilot_source_note=paper_severity_valid; raw and weighted differ
high_hidden_failure,topology_compare,concentrated_bus34,SLLR,8.5328,0.3,C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\concentrated_bus34\tables\markov_var_metrics_weighted.csv,0.312781109744925,0.3,NaN,1,28.4426666666667,27.2804198660161,28.4426666666667,NaN,no_simple_scale_hint,pilot_source_note=paper_severity_unavailable_used_weighted_basic_for_pilot; raw and weighted differ
high_hidden_failure,topology_compare,concentrated_bus34,SLFOR,6.2588,0,C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\concentrated_bus34\tables\markov_var_metrics_weighted.csv,0.76030151409115,0,NaN,1.93720157807394,Inf,8.23199728528971,Inf,NaN,near_10_scale_gap,pilot_source_note=paper_severity_unavailable_used_weighted_basic_for_pilot; raw and weighted differ
high_hidden_failure,topology_compare,concentrated_bus34,SNVOR,3.8986,0.196175810999135,C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\concentrated_bus34\tables\markov_var_metrics_weighted.csv,0.196175810999135,0.196175810999135,NaN,1,19.8729903556621,19.8729903556621,19.8729903556621,NaN,near_10_scale_gap,pilot_source_note=paper_severity_unavailable_used_weighted_basic_for_pilot
high_hidden_failure,topology_compare,concentrated_bus34,CRI,7.1512,0.219235162199827,C:\Users\24186\Documents\New project 13\results\calibration\pilot\high_hidden_failure\concentrated_bus34\tables\markov_var_metrics_weighted.csv,0.378964130865012,0.219235162199827,NaN,1,32.6188551519025,18.8703875052156,32.6188551519025,NaN,no_simple_scale_hint,pilot_source_note=paper_severity_unavailable_used_weighted_basic_for_pilot; raw and weighted differ
