parameter_set_id,target_group,scenario_id,sigma,metric_name,metric_source,scale_variant,paper_table_value,paper_actual_value_if_table_unit_1e4,sim_var_value,comparison_mode,absolute_gap,relative_gap,ratio_paper_to_sim,match_status,note
low_hidden_failure,penetration_scan,penetration_40pct,0.95,SLLR,markov_chain_summary.basic:SLLR,percent,6.3899,0.00063899,100,compare_to_paper_table_value,93.6101,14.6496971783596,0.063899,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.95,SLLR,markov_chain_summary.basic:SLLR,percent,6.3899,0.00063899,100,compare_to_paper_actual_1e_minus_4,99.99936101,156495.971783596,6.3899e-06,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,6.3899,0.00063899,10000,compare_to_paper_table_value,9993.6101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,6.3899,0.00063899,10000,compare_to_paper_actual_1e_minus_4,9999.99936101,15649696.1783596,6.3899e-08,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,6.3899,0.00063899,1,compare_to_paper_table_value,-5.3899,-0.843503028216404,6.3899,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,6.3899,0.00063899,1,compare_to_paper_actual_1e_minus_4,0.99936101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,raw,6.3899,0.00063899,1,compare_to_paper_table_value,-5.3899,-0.843503028216404,6.3899,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,raw,6.3899,0.00063899,1,compare_to_paper_actual_1e_minus_4,0.99936101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,percent,6.3899,0.00063899,100,compare_to_paper_table_value,93.6101,14.6496971783596,0.063899,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,percent,6.3899,0.00063899,100,compare_to_paper_actual_1e_minus_4,99.99936101,156495.971783596,6.3899e-06,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,6.3899,0.00063899,10000,compare_to_paper_table_value,9993.6101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,6.3899,0.00063899,10000,compare_to_paper_actual_1e_minus_4,9999.99936101,15649696.1783596,6.3899e-08,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,6.3899,0.00063899,1,compare_to_paper_table_value,-5.3899,-0.843503028216404,6.3899,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,6.3899,0.00063899,1,compare_to_paper_actual_1e_minus_4,0.99936101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_40pct,0.9,SLLR,markov_chain_summary.basic:SLLR,raw,6.3899,0.00063899,1,compare_to_paper_table_value,-5.3899,-0.843503028216404,6.3899,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_40pct,0.9,SLLR,markov_chain_summary.basic:SLLR,raw,6.3899,0.00063899,1,compare_to_paper_actual_1e_minus_4,0.99936101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_40pct,0.9,SLLR,markov_chain_summary.basic:SLLR,percent,6.3899,0.00063899,100,compare_to_paper_table_value,93.6101,14.6496971783596,0.063899,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_40pct,0.9,SLLR,markov_chain_summary.basic:SLLR,percent,6.3899,0.00063899,100,compare_to_paper_actual_1e_minus_4,99.99936101,156495.971783596,6.3899e-06,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_40pct,0.9,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,6.3899,0.00063899,10000,compare_to_paper_table_value,9993.6101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_40pct,0.9,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,6.3899,0.00063899,10000,compare_to_paper_actual_1e_minus_4,9999.99936101,15649696.1783596,6.3899e-08,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_40pct,0.9,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,6.3899,0.00063899,1,compare_to_paper_table_value,-5.3899,-0.843503028216404,6.3899,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_40pct,0.9,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,6.3899,0.00063899,1,compare_to_paper_actual_1e_minus_4,0.99936101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_40pct,0.95,SLLR,markov_chain_summary.basic:SLLR,raw,6.3899,0.00063899,1,compare_to_paper_table_value,-5.3899,-0.843503028216404,6.3899,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_40pct,0.95,SLLR,markov_chain_summary.basic:SLLR,raw,6.3899,0.00063899,1,compare_to_paper_actual_1e_minus_4,0.99936101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_40pct,0.95,SLLR,markov_chain_summary.basic:SLLR,percent,6.3899,0.00063899,100,compare_to_paper_table_value,93.6101,14.6496971783596,0.063899,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_40pct,0.95,SLLR,markov_chain_summary.basic:SLLR,percent,6.3899,0.00063899,100,compare_to_paper_actual_1e_minus_4,99.99936101,156495.971783596,6.3899e-06,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_40pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,6.3899,0.00063899,10000,compare_to_paper_table_value,9993.6101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_40pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,6.3899,0.00063899,10000,compare_to_paper_actual_1e_minus_4,9999.99936101,15649696.1783596,6.3899e-08,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_40pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,6.3899,0.00063899,1,compare_to_paper_table_value,-5.3899,-0.843503028216404,6.3899,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_40pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,6.3899,0.00063899,1,compare_to_paper_actual_1e_minus_4,0.99936101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,raw,6.3899,0.00063899,1,compare_to_paper_table_value,-5.3899,-0.843503028216404,6.3899,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,raw,6.3899,0.00063899,1,compare_to_paper_actual_1e_minus_4,0.99936101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,percent,6.3899,0.00063899,100,compare_to_paper_table_value,93.6101,14.6496971783596,0.063899,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,percent,6.3899,0.00063899,100,compare_to_paper_actual_1e_minus_4,99.99936101,156495.971783596,6.3899e-06,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,6.3899,0.00063899,10000,compare_to_paper_table_value,9993.6101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,6.3899,0.00063899,10000,compare_to_paper_actual_1e_minus_4,9999.99936101,15649696.1783596,6.3899e-08,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,6.3899,0.00063899,1,compare_to_paper_table_value,-5.3899,-0.843503028216404,6.3899,valid,scenario-aligned comparison; diagnostic only
medium_hidden_failure,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,6.3899,0.00063899,1,compare_to_paper_actual_1e_minus_4,0.99936101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_40pct,0.9,SLLR,markov_chain_summary.basic:SLLR,raw,6.3899,0.00063899,1,compare_to_paper_table_value,-5.3899,-0.843503028216404,6.3899,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_40pct,0.9,SLLR,markov_chain_summary.basic:SLLR,raw,6.3899,0.00063899,1,compare_to_paper_actual_1e_minus_4,0.99936101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_40pct,0.9,SLLR,markov_chain_summary.basic:SLLR,percent,6.3899,0.00063899,100,compare_to_paper_table_value,93.6101,14.6496971783596,0.063899,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_40pct,0.9,SLLR,markov_chain_summary.basic:SLLR,percent,6.3899,0.00063899,100,compare_to_paper_actual_1e_minus_4,99.99936101,156495.971783596,6.3899e-06,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_40pct,0.9,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,6.3899,0.00063899,10000,compare_to_paper_table_value,9993.6101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_40pct,0.9,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,6.3899,0.00063899,10000,compare_to_paper_actual_1e_minus_4,9999.99936101,15649696.1783596,6.3899e-08,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_40pct,0.9,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,6.3899,0.00063899,1,compare_to_paper_table_value,-5.3899,-0.843503028216404,6.3899,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_40pct,0.9,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,6.3899,0.00063899,1,compare_to_paper_actual_1e_minus_4,0.99936101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_40pct,0.95,SLLR,markov_chain_summary.basic:SLLR,raw,6.3899,0.00063899,1,compare_to_paper_table_value,-5.3899,-0.843503028216404,6.3899,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_40pct,0.95,SLLR,markov_chain_summary.basic:SLLR,raw,6.3899,0.00063899,1,compare_to_paper_actual_1e_minus_4,0.99936101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_40pct,0.95,SLLR,markov_chain_summary.basic:SLLR,percent,6.3899,0.00063899,100,compare_to_paper_table_value,93.6101,14.6496971783596,0.063899,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_40pct,0.95,SLLR,markov_chain_summary.basic:SLLR,percent,6.3899,0.00063899,100,compare_to_paper_actual_1e_minus_4,99.99936101,156495.971783596,6.3899e-06,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_40pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,6.3899,0.00063899,10000,compare_to_paper_table_value,9993.6101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_40pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,6.3899,0.00063899,10000,compare_to_paper_actual_1e_minus_4,9999.99936101,15649696.1783596,6.3899e-08,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_40pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,6.3899,0.00063899,1,compare_to_paper_table_value,-5.3899,-0.843503028216404,6.3899,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_40pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,6.3899,0.00063899,1,compare_to_paper_actual_1e_minus_4,0.99936101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,raw,6.3899,0.00063899,1,compare_to_paper_table_value,-5.3899,-0.843503028216404,6.3899,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,raw,6.3899,0.00063899,1,compare_to_paper_actual_1e_minus_4,0.99936101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,percent,6.3899,0.00063899,100,compare_to_paper_table_value,93.6101,14.6496971783596,0.063899,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,percent,6.3899,0.00063899,100,compare_to_paper_actual_1e_minus_4,99.99936101,156495.971783596,6.3899e-06,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,6.3899,0.00063899,10000,compare_to_paper_table_value,9993.6101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,6.3899,0.00063899,10000,compare_to_paper_actual_1e_minus_4,9999.99936101,15649696.1783596,6.3899e-08,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,6.3899,0.00063899,1,compare_to_paper_table_value,-5.3899,-0.843503028216404,6.3899,valid,scenario-aligned comparison; diagnostic only
high_hidden_failure,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,6.3899,0.00063899,1,compare_to_paper_actual_1e_minus_4,0.99936101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_40pct,0.9,SLLR,markov_chain_summary.basic:SLLR,raw,6.3899,0.00063899,1,compare_to_paper_table_value,-5.3899,-0.843503028216404,6.3899,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_40pct,0.9,SLLR,markov_chain_summary.basic:SLLR,raw,6.3899,0.00063899,1,compare_to_paper_actual_1e_minus_4,0.99936101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_40pct,0.9,SLLR,markov_chain_summary.basic:SLLR,percent,6.3899,0.00063899,100,compare_to_paper_table_value,93.6101,14.6496971783596,0.063899,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_40pct,0.9,SLLR,markov_chain_summary.basic:SLLR,percent,6.3899,0.00063899,100,compare_to_paper_actual_1e_minus_4,99.99936101,156495.971783596,6.3899e-06,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_40pct,0.9,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,6.3899,0.00063899,10000,compare_to_paper_table_value,9993.6101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_40pct,0.9,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,6.3899,0.00063899,10000,compare_to_paper_actual_1e_minus_4,9999.99936101,15649696.1783596,6.3899e-08,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_40pct,0.9,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,6.3899,0.00063899,1,compare_to_paper_table_value,-5.3899,-0.843503028216404,6.3899,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_40pct,0.9,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,6.3899,0.00063899,1,compare_to_paper_actual_1e_minus_4,0.99936101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_40pct,0.95,SLLR,markov_chain_summary.basic:SLLR,raw,6.3899,0.00063899,1,compare_to_paper_table_value,-5.3899,-0.843503028216404,6.3899,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_40pct,0.95,SLLR,markov_chain_summary.basic:SLLR,raw,6.3899,0.00063899,1,compare_to_paper_actual_1e_minus_4,0.99936101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_40pct,0.95,SLLR,markov_chain_summary.basic:SLLR,percent,6.3899,0.00063899,100,compare_to_paper_table_value,93.6101,14.6496971783596,0.063899,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_40pct,0.95,SLLR,markov_chain_summary.basic:SLLR,percent,6.3899,0.00063899,100,compare_to_paper_actual_1e_minus_4,99.99936101,156495.971783596,6.3899e-06,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_40pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,6.3899,0.00063899,10000,compare_to_paper_table_value,9993.6101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_40pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,6.3899,0.00063899,10000,compare_to_paper_actual_1e_minus_4,9999.99936101,15649696.1783596,6.3899e-08,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_40pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,6.3899,0.00063899,1,compare_to_paper_table_value,-5.3899,-0.843503028216404,6.3899,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_40pct,0.95,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,6.3899,0.00063899,1,compare_to_paper_actual_1e_minus_4,0.99936101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,raw,6.3899,0.00063899,1,compare_to_paper_table_value,-5.3899,-0.843503028216404,6.3899,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,raw,6.3899,0.00063899,1,compare_to_paper_actual_1e_minus_4,0.99936101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,percent,6.3899,0.00063899,100,compare_to_paper_table_value,93.6101,14.6496971783596,0.063899,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,percent,6.3899,0.00063899,100,compare_to_paper_actual_1e_minus_4,99.99936101,156495.971783596,6.3899e-06,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,6.3899,0.00063899,10000,compare_to_paper_table_value,9993.6101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_table_1e4,6.3899,0.00063899,10000,compare_to_paper_actual_1e_minus_4,9999.99936101,15649696.1783596,6.3899e-08,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,6.3899,0.00063899,1,compare_to_paper_table_value,-5.3899,-0.843503028216404,6.3899,valid,scenario-aligned comparison; diagnostic only
benchmark_calibrated_seed,penetration_scan,penetration_40pct,0.98,SLLR,markov_chain_summary.basic:SLLR,paper_actual_from_table,6.3899,0.00063899,1,compare_to_paper_actual_1e_minus_4,0.99936101,1563.96971783596,0.00063899,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.9,SLFOR,markov_chain_summary.basic:SLFOR,raw,4.2521,0.00042521,1.51105632709276,compare_to_paper_table_value,-2.74104367290724,-0.64463292794319,2.81399172470357,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.9,SLFOR,markov_chain_summary.basic:SLFOR,raw,4.2521,0.00042521,1.51105632709276,compare_to_paper_actual_1e_minus_4,1.51063111709276,3552.6707205681,0.000281399172470357,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.9,SLFOR,markov_chain_summary.basic:SLFOR,percent,4.2521,0.00042521,151.105632709277,compare_to_paper_table_value,146.853532709277,34.5367072056812,0.0281399172470355,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.9,SLFOR,markov_chain_summary.basic:SLFOR,percent,4.2521,0.00042521,151.105632709277,compare_to_paper_actual_1e_minus_4,151.105207499277,355366.072056812,2.81399172470355e-06,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.9,SLFOR,markov_chain_summary.basic:SLFOR,paper_table_1e4,4.2521,0.00042521,15110.5632709277,compare_to_paper_table_value,15106.3111709277,3552.67072056812,0.000281399172470355,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.9,SLFOR,markov_chain_summary.basic:SLFOR,paper_table_1e4,4.2521,0.00042521,15110.5632709277,compare_to_paper_actual_1e_minus_4,15110.5628457177,35536706.2056812,2.81399172470355e-08,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.9,SLFOR,markov_chain_summary.basic:SLFOR,paper_actual_from_table,4.2521,0.00042521,1.51105632709276,compare_to_paper_table_value,-2.74104367290724,-0.64463292794319,2.81399172470357,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.9,SLFOR,markov_chain_summary.basic:SLFOR,paper_actual_from_table,4.2521,0.00042521,1.51105632709276,compare_to_paper_actual_1e_minus_4,1.51063111709276,3552.6707205681,0.000281399172470357,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.95,SLFOR,markov_chain_summary.basic:SLFOR,raw,4.2521,0.00042521,2.8078617216846,compare_to_paper_table_value,-1.4442382783154,-0.339652942855389,1.51435520031553,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.95,SLFOR,markov_chain_summary.basic:SLFOR,raw,4.2521,0.00042521,2.8078617216846,compare_to_paper_actual_1e_minus_4,2.8074365116846,6602.47057144611,0.000151435520031553,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.95,SLFOR,markov_chain_summary.basic:SLFOR,percent,4.2521,0.00042521,280.78617216846,compare_to_paper_table_value,276.53407216846,65.0347057144611,0.0151435520031553,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.95,SLFOR,markov_chain_summary.basic:SLFOR,percent,4.2521,0.00042521,280.78617216846,compare_to_paper_actual_1e_minus_4,280.78574695846,660346.057144611,1.51435520031553e-06,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.95,SLFOR,markov_chain_summary.basic:SLFOR,paper_table_1e4,4.2521,0.00042521,28078.617216846,compare_to_paper_table_value,28074.365116846,6602.47057144611,0.000151435520031553,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.95,SLFOR,markov_chain_summary.basic:SLFOR,paper_table_1e4,4.2521,0.00042521,28078.617216846,compare_to_paper_actual_1e_minus_4,28078.616791636,66034704.7144611,1.51435520031553e-08,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.95,SLFOR,markov_chain_summary.basic:SLFOR,paper_actual_from_table,4.2521,0.00042521,2.8078617216846,compare_to_paper_table_value,-1.4442382783154,-0.339652942855389,1.51435520031553,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.95,SLFOR,markov_chain_summary.basic:SLFOR,paper_actual_from_table,4.2521,0.00042521,2.8078617216846,compare_to_paper_actual_1e_minus_4,2.8074365116846,6602.47057144611,0.000151435520031553,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.98,SLFOR,markov_chain_summary.basic:SLFOR,raw,4.2521,0.00042521,6.28574806577054,compare_to_paper_table_value,2.03364806577054,0.478269106034792,0.676466819145217,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.98,SLFOR,markov_chain_summary.basic:SLFOR,raw,4.2521,0.00042521,6.28574806577054,compare_to_paper_actual_1e_minus_4,6.28532285577054,14781.6910603479,6.76466819145218e-05,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.98,SLFOR,markov_chain_summary.basic:SLFOR,percent,4.2521,0.00042521,628.574806577054,compare_to_paper_table_value,624.322706577054,146.826910603479,0.00676466819145218,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.98,SLFOR,markov_chain_summary.basic:SLFOR,percent,4.2521,0.00042521,628.574806577054,compare_to_paper_actual_1e_minus_4,628.574381367054,1478268.10603479,6.76466819145218e-07,valid,scenario-aligned comparison; diagnostic only
low_hidden_failure,penetration_scan,penetration_40pct,0.98,SLFOR,markov_chain_summary.basic:SLFOR,paper_table_1e4,4.2521,0.00042521,62857.4806577054,compare_to_paper_table_value,62853.2285577054,14781.6910603479,6.76466819145218e-05,valid,scenario-aligned comparison; diagnostic only
