parameter_set_id,scenario_id,sample_variant,sigma,metric_name,var_value,sample_count,valid_sample_count,quantile_rule,probability_status_summary,note
high_hidden_failure,concentrated_bus34,initial_probability_weighted_actual,0.98,SNVOR,0.000685,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,initial_probability_weighted_actual,0.98,CRI_basic,0.000685,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,initial_probability_weighted_actual,0.98,CRI_recomputed,0.000685,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,initial_probability_weighted_display,0.9,SLLR,6.03,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,initial_probability_weighted_display,0.9,SLFOR,6.16,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,initial_probability_weighted_display,0.9,SNVOR,6.03,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,initial_probability_weighted_display,0.9,CRI_basic,6.03,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,initial_probability_weighted_display,0.9,CRI_recomputed,6.03,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,initial_probability_weighted_display,0.95,SLLR,6.5,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,initial_probability_weighted_display,0.95,SLFOR,6.85,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,initial_probability_weighted_display,0.95,SNVOR,6.5,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,initial_probability_weighted_display,0.95,CRI_basic,6.5,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,initial_probability_weighted_display,0.95,CRI_recomputed,6.5,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,initial_probability_weighted_display,0.98,SLLR,6.85,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,initial_probability_weighted_display,0.98,SLFOR,12.0136427600393,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,initial_probability_weighted_display,0.98,SNVOR,6.85,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,initial_probability_weighted_display,0.98,CRI_basic,6.85,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,initial_probability_weighted_display,0.98,CRI_recomputed,6.85,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,transition_probability_weighted,0.9,SLLR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,transition_probability_weighted,0.9,SLFOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,transition_probability_weighted,0.9,SNVOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,transition_probability_weighted,0.9,CRI_basic,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,transition_probability_weighted,0.9,CRI_recomputed,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,transition_probability_weighted,0.95,SLLR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,transition_probability_weighted,0.95,SLFOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,transition_probability_weighted,0.95,SNVOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,transition_probability_weighted,0.95,CRI_basic,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,transition_probability_weighted,0.95,CRI_recomputed,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,transition_probability_weighted,0.98,SLLR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,transition_probability_weighted,0.98,SLFOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,transition_probability_weighted,0.98,SNVOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,transition_probability_weighted,0.98,CRI_basic,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,concentrated_bus34,transition_probability_weighted,0.98,CRI_recomputed,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,severity_only,0.9,SLLR,1,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,severity_only,0.9,SLFOR,2.02904282017032,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,severity_only,0.9,SNVOR,1,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,severity_only,0.9,CRI_basic,1,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,severity_only,0.9,CRI_recomputed,1,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,severity_only,0.95,SLLR,1,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,severity_only,0.95,SLFOR,2.8706262275508,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,severity_only,0.95,SNVOR,1.91603424806295,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,severity_only,0.95,CRI_basic,1.23463442195566,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,severity_only,0.95,CRI_recomputed,1.23463442195567,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,severity_only,0.98,SLLR,1,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,severity_only,0.98,SLFOR,6.37291437566126,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,severity_only,0.98,SNVOR,2.22715193150386,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,severity_only,0.98,CRI_basic,1.97240631372955,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,severity_only,0.98,CRI_recomputed,1.97240631372955,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,initial_probability_weighted_actual,0.9,SLLR,0.000502,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,initial_probability_weighted_actual,0.9,SLFOR,0.00080832249675893,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,initial_probability_weighted_actual,0.9,SNVOR,0.000582,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,initial_probability_weighted_actual,0.9,CRI_basic,0.000582,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,initial_probability_weighted_actual,0.9,CRI_recomputed,0.000582,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,initial_probability_weighted_actual,0.95,SLLR,0.000570987012789744,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,initial_probability_weighted_actual,0.95,SLFOR,0.00143511312608034,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,initial_probability_weighted_actual,0.95,SNVOR,0.000788600172789508,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,initial_probability_weighted_actual,0.95,CRI_basic,0.000655814044297712,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,initial_probability_weighted_actual,0.95,CRI_recomputed,0.000655814044297712,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,initial_probability_weighted_actual,0.98,SLLR,0.000603,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,initial_probability_weighted_actual,0.98,SLFOR,0.00240852318489254,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,initial_probability_weighted_actual,0.98,SNVOR,0.00110044238404759,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,initial_probability_weighted_actual,0.98,CRI_basic,0.000788108299172271,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,initial_probability_weighted_actual,0.98,CRI_recomputed,0.00078810829917227,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,initial_probability_weighted_display,0.9,SLLR,5.02,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,initial_probability_weighted_display,0.9,SLFOR,8.0832249675893,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,initial_probability_weighted_display,0.9,SNVOR,5.82,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,initial_probability_weighted_display,0.9,CRI_basic,5.82,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,initial_probability_weighted_display,0.9,CRI_recomputed,5.82,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,initial_probability_weighted_display,0.95,SLLR,5.70987012789744,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,initial_probability_weighted_display,0.95,SLFOR,14.3511312608034,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,initial_probability_weighted_display,0.95,SNVOR,7.88600172789508,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,initial_probability_weighted_display,0.95,CRI_basic,6.55814044297711,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,initial_probability_weighted_display,0.95,CRI_recomputed,6.55814044297713,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,initial_probability_weighted_display,0.98,SLLR,6.03,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,initial_probability_weighted_display,0.98,SLFOR,24.0852318489254,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,initial_probability_weighted_display,0.98,SNVOR,11.0044238404759,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,initial_probability_weighted_display,0.98,CRI_basic,7.88108299172271,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,initial_probability_weighted_display,0.98,CRI_recomputed,7.8810829917227,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,transition_probability_weighted,0.9,SLLR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,transition_probability_weighted,0.9,SLFOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,transition_probability_weighted,0.9,SNVOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,transition_probability_weighted,0.9,CRI_basic,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,transition_probability_weighted,0.9,CRI_recomputed,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,transition_probability_weighted,0.95,SLLR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,transition_probability_weighted,0.95,SLFOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,transition_probability_weighted,0.95,SNVOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,transition_probability_weighted,0.95,CRI_basic,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,transition_probability_weighted,0.95,CRI_recomputed,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,transition_probability_weighted,0.98,SLLR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,transition_probability_weighted,0.98,SLFOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,transition_probability_weighted,0.98,SNVOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,transition_probability_weighted,0.98,CRI_basic,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,distributed_30_39,transition_probability_weighted,0.98,CRI_recomputed,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,severity_only,0.9,SLLR,1,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,severity_only,0.9,SLFOR,2.03662185544776,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,severity_only,0.9,SNVOR,1,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,severity_only,0.9,CRI_basic,1,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,severity_only,0.9,CRI_recomputed,1,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,severity_only,0.95,SLLR,1,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,severity_only,0.95,SLFOR,2.91564796995991,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,severity_only,0.95,SNVOR,1.7712578530446,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,severity_only,0.95,CRI_basic,1.17749542075069,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,severity_only,0.95,CRI_recomputed,1.17749542075069,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,severity_only,0.98,SLLR,1,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,severity_only,0.98,SLFOR,6.28264538313244,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,severity_only,0.98,SNVOR,2.52145255140268,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,severity_only,0.98,CRI_basic,1.97520773307619,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,severity_only,0.98,CRI_recomputed,1.97520773307619,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,initial_probability_weighted_actual,0.9,SLLR,0.000473,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,initial_probability_weighted_actual,0.9,SLFOR,0.000923114730494752,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,initial_probability_weighted_actual,0.9,SNVOR,0.000553,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,initial_probability_weighted_actual,0.9,CRI_basic,0.00051998138823652,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,initial_probability_weighted_actual,0.9,CRI_recomputed,0.000519981388236519,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,initial_probability_weighted_actual,0.95,SLLR,0.000514,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,initial_probability_weighted_actual,0.95,SLFOR,0.0015082914546489,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,initial_probability_weighted_actual,0.95,SNVOR,0.000714606614752522,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,initial_probability_weighted_actual,0.95,CRI_basic,0.000636923829234162,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,initial_probability_weighted_actual,0.95,CRI_recomputed,0.000636923829234158,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,initial_probability_weighted_actual,0.98,SLLR,0.000582,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,initial_probability_weighted_actual,0.98,SLFOR,0.00244051373679276,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,initial_probability_weighted_actual,0.98,SNVOR,0.00114534070053776,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,initial_probability_weighted_actual,0.98,CRI_basic,0.000866600057139154,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,initial_probability_weighted_actual,0.98,CRI_recomputed,0.000866600057139154,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,initial_probability_weighted_display,0.9,SLLR,4.73,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,initial_probability_weighted_display,0.9,SLFOR,9.23114730494751,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,initial_probability_weighted_display,0.9,SNVOR,5.53,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,initial_probability_weighted_display,0.9,CRI_basic,5.1998138823652,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,initial_probability_weighted_display,0.9,CRI_recomputed,5.19981388236519,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,initial_probability_weighted_display,0.95,SLLR,5.14,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,initial_probability_weighted_display,0.95,SLFOR,15.082914546489,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,initial_probability_weighted_display,0.95,SNVOR,7.14606614752522,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,initial_probability_weighted_display,0.95,CRI_basic,6.36923829234162,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,initial_probability_weighted_display,0.95,CRI_recomputed,6.36923829234158,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,initial_probability_weighted_display,0.98,SLLR,5.82,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,initial_probability_weighted_display,0.98,SLFOR,24.4051373679276,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,initial_probability_weighted_display,0.98,SNVOR,11.4534070053776,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,initial_probability_weighted_display,0.98,CRI_basic,8.66600057139154,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,initial_probability_weighted_display,0.98,CRI_recomputed,8.66600057139154,460,460,matlab_quantile_default,initial_probability_only,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,transition_probability_weighted,0.9,SLLR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,transition_probability_weighted,0.9,SLFOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,transition_probability_weighted,0.9,SNVOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,transition_probability_weighted,0.9,CRI_basic,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,transition_probability_weighted,0.9,CRI_recomputed,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,transition_probability_weighted,0.95,SLLR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,transition_probability_weighted,0.95,SLFOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,transition_probability_weighted,0.95,SNVOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,transition_probability_weighted,0.95,CRI_basic,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,transition_probability_weighted,0.95,CRI_recomputed,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,transition_probability_weighted,0.98,SLLR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,transition_probability_weighted,0.98,SLFOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,transition_probability_weighted,0.98,SNVOR,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,transition_probability_weighted,0.98,CRI_basic,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_11_28,transition_probability_weighted,0.98,CRI_recomputed,NaN,460,0,matlab_quantile_default,missing_transition_probability,Offline reconstruction from existing formal pilot chain summaries only.
high_hidden_failure,wind_speed_12_00,severity_only,0.9,SLLR,1,460,460,matlab_quantile_default,severity_only,Offline reconstruction from existing formal pilot chain summaries only.
